283 . He has a ( ) knowledge of the animal kingdom.	vast
284 . The company asked the staff to work ( ) hours on Saturday.	extra
285 . He devoted his ( ) life to helping people in need.	entire
286 . Taxi drivers are generally ( ) with local roads.	familiar
287 . It was ( ) that the woman was innocent of the crime.	obvious
288 . The man refused to join the fight for ( ) reasons.	moral
289 . New technologies might change the lives of ( ) people into something quite different.	ordinary
290 . $1 is almost ( ) to 100 yen.	equal
291 . His new computer software is far better than any ( ) version.	previous
292 . Government officials are not allowed to issue ( ) information.	FALSE
293 . The medicine may sometimes make people sleepy in ( ) cases.	rare
294 . Most ( ) systems are based on a belief in human rights.	legal
295 . Children should be ( ) of their parents after a certain age.	independent
296 . ( ) inequality prevents many people from fulfilling their potential.	Extreme
297 . Students can learn scientific theories through ( ) experiences.	actual
298 . My friend was ( ) to help me move into a new apartment.	willing
299 . Nearly half of the world's population lives in ( ) areas.	urban
300 . He prefers British English, ( ) she prefers American English.	whereas
301 . The professor ( ) that the economy would recover.	predicted
302 . The doctor ( ) the patient's stomach with a medical device.	examined
303 . I have decided to ignore any advice from others and ( ) my judgment.	trust
304 . We were ( ) in a heavy traffic jam last night.	stuck
305 . His musical talent ( ) early in his life.	emerged
306 . Communication styles ( ) from culture to culture.	vary
307 . When listening to music, chemicals are ( ) into the brain.	released
308 . The researchers ( ) their subjects into two groups.	divided
309 . Her excellent writing skills ( ) her to get a good job.	enabled
310 . We should not ( ) people by their appearance.	judge
311 . The country ( ) on military support from overseas.	relied
312 . He is ( ) in teaching the history of Rome at a college.	engaged
313 . The company ( ) its manufacturing base to India.	shifted
314 . The airline ( ) a new cost-saving measure.	adopted
315 . ( ) knowledge is one thing, but applying it is another.	Acquiring
316 . To improve your reading speed, you need to ( ) your vocabulary.	expand
317 . The journalist ( ) to answer the questions about the source of the information.	refused
318 . Visitors to Florence are ( ) by its wonderful architecture and artwork.	struck
319 . Humans tend to ( ) their mistakes without much thought.	repeat
320 . Eco-friendly cars ( ) less fuel than traditional gas-based cars.	consume
321 . People sometimes ( ) influenza with the common cold.	confuse
322 . To ( ) your seat, some airlines require an additional fee.	select
323 . Early Indo-European languages ( ) into ones such as Greek.	evolved
324 . The doctor ( ) me that exercising would improve my health.	convinced
325 . Much as I tried, I could not ( ) her physical appearance.	recall
326 . If we ( ) the rainforests, they may never recover.	destroy
327 . Some kinds of food can be ( ) for years by canning.	preserved
328 . They ( ) the summer festival effectively.	organized
329 . She ( ) her little brother not to touch her PC.	warned
330 . Many politicians have tried to ( ) the problem of street crime.	address
331 . The technician received training in order to ( ) the new machinery.	operate
332 . Robots with AI might one day be able to ( ) in childcare.	participate
333 . Dubai imports sand even though it is ( ) by desert.	surrounded
334 . The Thames ( ) through London and the Seine through Paris.	flows
335 . The film ( ) me, so I left the theater early.	bored
336 . People often ( ) about the government's reaction to natural disasters.	complain
337 . Mr. and Mrs. Smith ( ) a garden party yesterday.	hosted
338 . The book ( ) facts with fictions.	combines
339 . Stores often ( ) their business hours for the convenience of customers.	extend
340 . He does not think that everyone ( ) his talent.	appreciates
341 . I have set myself a ( ) of walking 10,000 steps a day.	target
342 . Correct grammar is an important ( ) in essay writing.	element
343 . The ( ) of first-come-first-served is simple and fair.	principle
344 . The sharp rise of Japanese anime's popularity is a global ( ).	phenomenon
345 . Gasses like carbon dioxide increase the temperature in the ( ).	atmosphere
346 . There are several theories about the ( ) of language.	origins
347 . According to a philosopher, one's house reflects one's ( ).	personality
348 . You can improve your memory ( ) by using a foreign language.	capacity
349 . ( ) from successful businesses can greatly improve the economy.	Profits
350 . Under no ( ) should you give anyone your credit card's PIN.	circumstances
351 . Giving a smile is good ( ) when we meet someone.	manners
352 . Air pollution is a serious ( ) to children's health.	threat
353 . The ( ) of the apartment often complain about noise in the building.	residents
354 . Some say happiness lies in ( ).	wealth
355 . Many academic ( ) issue their own journals monthly.	institutions
356 . In some nations, the government ( ) limit the freedom of speech.	authorities
357 . The politician received over 50 percent of all ( ) in the election.	votes
358 . You will be struck by the natural ( ) on the island.	sights
359 . The ( ) to push recycling has started to spread throughout the country.	campaign
360 . The Internet was used to raise huge ( ) for the development of spacecraft.	funds
361 . I read many good comments about the restaurant on the ( ).	Web
362 . People believe that the four-leaf clover is a ( ) of good luck.	symbol
363 . A detailed ( ) of the DNA shows that the men are brothers.	analysis
364 . This is a cheap ( ) of the famous brand.	version
365 . Immigrants bring fresh ( ) to any society.	perspectives
366 . Governments must always be prepared for a national ( ).	crisis
367 . Traditional Japanese architecture can stand firm against natural ( ).	disasters
368 . Professor Foote gave a ( ) on economic science.	lecture
369 . She entered the university to study child ( ).	psychology
370 . It is said that most languages carry delicate ( ) biases.	gender
371 . Japanese people have a ( ) of visiting a shrine on New Year's Day.	custom
372 . The man finally confessed his guilt in ( ).	court
373 . Some plants can store water and survive in the ( ).	desert
374 . Many farmers are improving their ( ) using living organisms.	soil
375 . Japan has a little land suitable for ( ).	agriculture
376 . Some kinds of scientists are focused on researching the marine ( ).	fossils
377 . The original role of the library was to store important ( ).	documents
378 . People with a large ( ) may experience more success in the workplace.	vocabulary
379 . Many people take pride in being called smart or ( ).	intelligent
380 . They say that more women than men are ( ) of their health.	conscious
381 . Human brains are ( ) of processing information faster than computers.	capable
382 . ( ) weather forecasts are likely to produce huge economic benefits.	Accurate
383 . The ability to vote is considered a ( ) human right.	fundamental
384 . Many companies are making advances in ( ) intelligence.	artificial
385 . He has a ( ) belief in the existence of aliens.	firm
386 . The ( ) cost of the project was more than we expected.	overall
387 . Some seniors are enjoying their ( ) life.	rural
388 . One important ( ) use of parachutes is for dropping cargo.	military
389 . Germany decided to gradually stop using ( ) energy.	nuclear
390 . Generally speaking, every organism has a ( ) clock.	biological
391 . The ( ) light in the city is useful for preventing crimes.	constant
392 . Many cities are facing the ( ) conditions of air pollution.	severe
393 . We process ( ) information in the back of our brains.	visual
394 . Human activity has an ( ) effect on the natural environment.	enormous
395 . Online shopping is ( ) for buying things these days.	convenient
396 . The couple received counseling to deal with their ( ) troubles.	domestic
397 . The recent economic depression has created ( ) unemployment.	mass
398 . ( ) Hollywood movies feature big name actors.	Typical
399 . Japanese people can easily travel ( ) if the yen is strong.	overseas
400 . A watch is tiny but ( ) useful.	nevertheless
401 . The book ( ) that education shapes the society.	demonstrates
402 . She knows how to ( ) in a polite manner at a restaurant.	behave
403 . Zoos offer an opportunity to ( ) children about wild animals.	educate
404 . You can ( ) airline tickets online.	purchase
405 . The doctor ( ) that she eat more meat and eggs.	recommended
406 . I ( ) that I lost my father's favorite watch.	admitted
407 . The manager sold the office building to ( ) income for the company.	generate
408 . The scientist ( ) the subject of clean energy in his research.	explored
409 . The soprano's beautiful voice ( ) the audience.	amazed
410 . The baby ( ) part of the letter he was playing with.	tore
411 . You should find a lawyer to ( ) the legal problem.	settle
412 . I cannot ( ) to buy luxurious goods.	afford
413 . We ( ) that our new sales plan is better than our old one.	concluded
414 . They ( ) their new computer games online.	advertise
415 . You may ( ) unfamiliar things in a new environment.	encounter
416 . The song always ( ) me of the good old days.	reminds
417 . The library is ( ) on the main street.	located
418 . Many people sent supplies to ( ) disaster victims.	aid
419 . A big dog ( ) my leg when I was a child.	bit
420 . He ( ) packages every day regardless of the weather.	delivers
421 . He ( ) a slight change in her attitude.	perceived
422 . We sometimes fail to ( ) the copies from the originals.	distinguish
423 . The boy's body language ( ) that he did not want to go to school today.	implied
424 . The lawyer has ( ) his difficult court cases properly.	handled
425 . His mother would often ( ) him for his good school performance.	praise
426 . Japanese farmers have ( ) to the government for protection from free trade.	appealed
427 . He ( ) on walking to school by himself.	insisted
428 . Low-cost airlines in Japan will ( ) with their rivals in Europe.	compete
429 . A magazine ( )the hotel as the city's best.	ranked
430 . The politician ( ) having made such a statement.	denied
431 . She ( ) the job offer due to its low pay.	rejected
432 . She ( ) to go to bed early tonight.	intends
433 . ( ) your body to sunlight increases the risk of skin cancer.	Exposing
434 . More than half of the residents ( ) the plan to rebuild their apartment.	favor
435 . Doing volunteer activities can ( ) people to help others.	inspire
436 . He ( ) that the company introduce energy-saving equipment to the office.	proposed
437 . ( ) a search term wrongly may give you unwanted results.	Spelling
438 . ( ) deeply to relax.	Breathe
439 . I'll have someone ( ) my computer as soon as possible.	repair
440 . British society ( ) of a variety of cultures.	consists
441 . Negative ( ) on an online review site may hurt businesses' reputations.	comments
442 . You don't always have to follow your boss's ( ).	instructions
443 . More and more people say they do not believe in ( ).	religion
444 . Both my parents grew up in a poor ( ).	neighborhood
445 . The temperature is kept constant inside the biology ( ).	laboratory
446 . The ( ) of friends makes your life more pleasant.	presence
447 . The teacher's praise for her schoolwork strengthened her ( ).	confidence
448 . The dry weather has caused serious ( ) to the crops.	harm
449 . The doctor created a number of useful medical ( ).	instruments
450 . People in the over-70 age ( ) pay less at the hospital.	category
451 . Some companies in western countries have foreign ( ) in Asia.	capital
452 . Many people watched the news for the ( ) of the trial.	outcome
453 . He considers the ( ) of peace as the absence of war.	notion
454 . I read his ( ) of the newly published book.	review
455 . She bears physical ( ) common to the general Japanese population.	traits
456 . Racial ( ) is a major part of American society.	diversity
457 . They have been working to aid ( ) injured by war.	victims
458 . I have met him on two separate ( ).	occasions
459 . The city has decided to increase the number of its day care ( ).	facilities
460 . The store held a clearance sale to reduce their old ( ).	stock
461 . I am leaving for Atlanta tomorrow to attend the international ( ).	conference
462 . ( ) is now faced with many environmental problems.	Humanity
463 . The man learned a new regional ( ) after moving into the countryside.	dialect
464 . A high ( ) of the younger population reads no newspapers at all.	proportion
465 . 自分に正直であれということだ。I will give you a useful ( ): be honest to yourself.	tip
466 . He consulted a ( ) to discuss filing a lawsuit.	lawyer
467 . She keeps her personal ( ) in the cabinet in her office.	stuff
468 . He has been living in ( ) and safety since his retirement.	comfort
469 . The student took the class of modern ( ) just for fun.	philosophy
470 . Most ( ) including human beings can maintain their body temperature naturally.	mammals
471 . Burning jet fuel releases vast ( ) of carbon dioxide.	quantities
472 . The colorful flowers add much beauty to the rural ( ).	landscape
473 . For Native American ( ), lacrosse games are major events.	tribes
474 . The brain is the most advanced ( ) in the known universe.	organ
475 . Singapore has started the world's first public ( ) of the robo-taxi service.	trial
476 . You are expected to adapt to changes in social ( ).	norms
477 . The local restaurant has a formal dress ( ).	code
478 . Drinking water must be clean and free from harmful ( ).	substances
479 . The student searched ( ) information sources for his project.	multiple
480 . Kyoto is an old capital city with ( ) temples and shrines.	numerous
481 . The temperature varies only within a ( ) range in a cave.	narrow
482 . My mother had trouble washing out a ( ) stain on my T-shirt.	widespread
483 . My new house doesn't have the ( ) space to place all my furniture.	sufficient
484 . We should take ( ) measures to prevent accidents on highways.	proper
485 . Translators apply their general and ( ) knowledge.	linguistic
486 . My ( ) medical checkup is coming up soon.	annual
487 . If you prefer ( ) art, you should visit Tate Modern.	contemporary
488 . ( ) to his expectations, the exam was very hard.	Contrary
489 . Australia has taken ( ) measures against illegal imports.	strict
490 . The U.S. Supreme Court often makes decisions concerning ( ) rights.	civil
491 . The teacher told his students some ( ) facts about world history.	odd
492 . The cause of the accident is still ( ).	unknown
493 . It is not easy to determine which kinds of art are ( ) to others.	superior
494 . My teeth are extremely ( ) to cold things.	sensitive
495 . It is said that American football is a ( ) sport.	violent
496 . ( ) reality goggles make you unaware of your actual surroundings.	Virtual
497 . The opportunity to work in all careers should be equal ( ) of gender.	regardless
498 . He gave us an ( ) answer on the matter.	immediate
499 . It is ( ) that you are very careful when checking documents.	crucial
500 . I'll be ( ) late for your birthday party on Friday.	somewhat
501 . We often ( ) dreams as a reflection of our true thoughts.	interpret
502 . She ( ) an English essay into French with ease.	translated
503 . In a quiet library I can ( ) on studying.	concentrate
504 . The flight attendant ( ) all the passengers to remain seated.	requested
505 . Employees ( ) the company president for poor management.	criticized
506 . He managed to ( ) his money problems.	overcome
507 . After graduation, he ( ) a position in a large company.	obtained
508 . Please ( ) us of any change in your plan.	inform
509 . Please ( ) that your safety belts are fastened.	ensure
510 . The government ( ) a new policy on agriculture.	announced
511 . A fingerprint scanner can be used to ( ) employees access to certain areas.	grant
512 . When water in the ocean ( ), layers of ice may form.	freezes
513 . Many voters ( ) the current law.	opposed
514 . Humans ( ) from other animals mostly due to their large brains.	differ
515 . My sister ( ) to practice the piano every day.	hates
516 . Ecologists are ( ) the need to protect the environment.	emphasizing
517 . The research center now ( ) more than 100 scientists.	employs
518 . Her colleagues ( ) her success to her skill at blocking computer hackers.	credit
519 . Solar panels ( ) the sun's energy into electricity.	transform
520 . The city plans to ( ) new public transportation facilities.	construct
521 . Social problems may ( ) from cultural differences.	arise
522 . Tim hopes to ( )last year's champion in the next game.	beat
523 . The lawyer ( ) having been unable to help his client.	regrets
524 . An increase in foreigners may ( ) a country's traditional identity.	alter
525 . The new T-shirt ( ) sweat and dries fast.	absorbs
526 . They were ( ) with the poor service of the restaurant.	disappointed
527 . Advanced medical techniques may ( ) certain types of cancer.	cure
528 . Ships are used to ( ) most of the world's commercial goods.	transport
529 . The ambulance ( ) to the scene of the accident to help the man.	rushed
530 . He ( ) his jacket on the back of his chair.	hung
531 . We often ( ) a politician for having made a careless remark.	blame
532 . Today, many restaurants ( ) smoking inside.	ban
533 . Picasso's paintings have long ( ) people in the world.	fascinated
534 . John used Chinese medicine to ( ) from his injuries.	recover
535 . My parents ( ) their 25th wedding anniversary in December.	celebrated
